index,Cena,Kvadratura,Sprat,Distance
2296,144900,60,5,3.39577391009416
2297,142000,75,3,5.9291674812237805
2298,212745,65,1,2.4358488943593373
2299,256440,78,7,2.4358488943593373
2300,212745,65,0,2.4358488943593373
2301,155000,81,3,5.522942064782104
2302,524000,202,4,0.0
2303,140000,65,1,1.3840965110666832
2304,229888,57,0,1.1112000210374295
2305,347888,93,1,1.1112000210374295
2306,324888,83,3,1.1112000210374295
2307,473888,109,15,1.1112000210374295
2308,420888,70,15,1.1112000210374295
2309,738888,171,8,1.1112000210374295
2310,220000,67,2,1.253629233296969
2311,193000,88,7,3.39577391009416
2312,175000,65,6,3.39577391009416
2313,135000,47,4,3.39577391009416
2314,205000,90,4,5.764572563261512
2315,93897,56,2,5.9291674812237805
2316,134900,58,5,5.9291674812237805
2317,220000,75,2,3.39577391009416
2318,77000,49,-1,5.764572563261512
2319,56000,40,3,5.9291674812237805
2320,297000,54,3,1.1112000210374295
2321,378000,90,1,1.1112000210374295
2322,1500000,221,0,2.1042506912594936
2323,95000,29,3,1.6615672475616097
2324,260000,85,1,1.3840965110666832
2325,290000,70,0,2.1042506912594936
2326,154000,58,5,0.0
2327,398000,82,2,1.1112000210374295
2328,219500,67,4,1.4345129655594104
2329,307888,89,5,1.1112000210374295
2330,158000,41,1,1.6615672475616097
2331,320000,130,1,2.1042506912594936
2332,244000,90,6,1.4345129655594104
2333,220000,125,4,2.2060878096549654
2334,270000,53,14,1.1112000210374295
2335,475888,109,14,1.1112000210374295
2336,207000,107,0,5.9291674812237805
2337,195000,57,1,5.729823400371799
2338,148900,54,2,3.39577391009416
2339,148900,54,3,3.39577391009416
2340,576888,146,16,1.1112000210374295
2341,355000,82,2,1.1112000210374295
2342,690000,145,22,1.1112000210374295
2343,199000,54,2,1.1277731989366053
2344,199000,115,4,1.6625786996508616
2345,249000,54,23,1.1112000210374295
2346,220000,85,3,0.0
2347,150888,32,5,1.1112000210374295
2348,168888,33,0,1.1112000210374295
2349,163888,33,0,1.1112000210374295
2350,350000,144,1,2.1042506912594936
2351,390000,148,1,2.1042506912594936
2352,199000,76,8,1.1112000210374295
2353,314888,86,3,1.1112000210374295
2354,396000,90,1,1.1112000210374295
2355,800888,146,15,1.1112000210374295
2356,319800,78,8,1.1112000210374295
2357,465000,109,8,1.1112000210374295
2358,565000,112,12,1.1112000210374295
2359,432000,90,1,1.1112000210374295
2360,441600,92,3,1.1112000210374295
2361,375000,75,4,1.1112000210374295
2362,430000,72,12,1.1112000210374295
2363,379200,79,1,1.1112000210374295
2364,185000,80,5,1.6625786996508616
2365,300000,58,14,1.1112000210374295
2366,355000,82,2,1.1112000210374295
2367,125000,59,8,1.3840965110666832
2368,475000,130,2,2.1042506912594936
2369,633888,105,10,1.1112000210374295
2370,210000,64,2,1.6357321765588402
2371,749900,109,14,1.1112000210374295
2372,510000,182,2,1.3840965110666832
2373,526888,79,10,1.1112000210374295
2374,158000,39,1,2.1042506912594936
2375,199000,76,8,0.0
2376,215000,35,3,1.1112000210374295
2377,145000,91,0,2.1042506912594936
2378,280000,100,1,2.1042506912594936
2379,300000,108,2,1.4345129655594104
2380,165000,28,3,1.1112000210374295
2381,298000,71,11,0.0
2382,315000,110,4,0.0
2383,355888,94,1,1.1112000210374295
2384,426888,117,5,1.1112000210374295
2385,311888,89,6,1.1112000210374295
2386,293888,86,6,1.1112000210374295
2387,297000,54,3,1.1112000210374295
2388,199000,76,8,1.253629233296969
2389,233888,55,1,1.1112000210374295
2390,223888,57,1,1.1112000210374295
2391,155000,70,1,3.5695249238901785
2392,159900,71,0,3.9932622144311636
2393,231000,60,3,3.39577391009416
2394,125000,66,1,5.9291674812237805
2395,125000,50,6,3.39577391009416
2396,205000,84,4,5.764572563261512
2397,120000,54,3,5.9291674812237805
2398,140000,64,0,3.39577391009416
2399,140000,81,4,5.9291674812237805
2400,250000,68,3,2.4358488943593373
2401,129900,58,1,3.39577391009416
2402,136500,55,4,4.443990198890572
2403,218000,73,0,4.443990198890572
2404,159650,55,4,2.836801079475314
2405,184650,57,0,2.836801079475314
2406,159600,55,4,4.443990198890572
2407,120000,40,0,4.443990198890572
2408,118550,47,4,4.443990198890572
2409,248400,92,4,4.443990198890572
2410,200500,69,2,2.836801079475314
2411,130400,52,2,4.443990198890572
2412,220000,80,1,2.4358488943593373
2413,147119,44,4,3.3459803855452006
2414,79000,40,1,4.304899319797302
2415,253970,79,5,3.3459803855452006
2416,201770,62,5,3.3459803855452006
2417,200000,70,1,2.4358488943593373
2418,110000,54,2,5.9291674812237805
2419,290000,89,2,2.2060878096549654
2420,296250,75,12,1.1112000210374295
2421,295000,150,1,1.3840965110666832
2422,435000,180,4,2.1042506912594936
2423,1500000,212,1,0.0
2424,296888,89,2,1.1112000210374295
2425,410000,72,14,1.1112000210374295
2426,219000,126,7,1.3840965110666832
2427,410000,72,9,1.1112000210374295
2428,220000,35,5,1.1112000210374295
2429,512000,128,1,2.1042506912594936
2430,180000,57,3,3.3001078013063476
2431,800000,172,2,2.326402454821793
2432,179900,57,2,3.4133918322367123
2433,440000,142,1,2.320570769957847
2434,160000,46,3,3.4133918322367123
2435,285000,60,1,2.2533442317032812
2436,278800,94,4,2.784381408889326
2437,230000,91,5,3.0192254772435736
2438,230000,92,5,3.0192254772435736
2439,205000,50,5,3.3054993590538073
2440,235000,68,3,3.4133918322367123
2441,299000,81,1,3.4133918322367123
2442,385000,84,5,2.326402454821793
2443,233000,52,2,2.588160733675752
2444,400000,88,1,3.4133918322367123
2445,300000,79,2,1.9138565937883534
2446,140000,40,1,2.534945943790705
2447,265200,68,1,2.534945943790705
2448,288000,95,0,2.698707855040707
2449,207900,67,5,1.5488422161721425
2450,334800,111,5,2.698707855040707
2451,800000,159,7,2.698707855040707
2452,285000,72,2,1.9138565937883534
2453,270000,78,0,1.9138565937883534
2454,360000,60,3,1.367245700987994
2455,205000,61,4,2.534945943790705
2456,295000,60,3,1.0424166291640924
2457,222000,79,3,3.4133918322367123
2458,345000,90,1,1.9138565937883534
2459,230000,85,1,1.5870496099695384
2460,144935,41,1,1.4917055342867598
2461,320000,62,0,1.367245700987994
2462,157675,45,4,1.4917055342867598
2463,128240,37,2,1.4917055342867598
2464,160000,60,4,1.9138565937883534
2465,299000,70,3,1.9739752822992167
2466,274340,64,1,1.367245700987994
2467,289000,72,2,1.9138565937883534
2468,380000,120,3,1.367245700987994
2469,159000,65,4,2.698707855040707
2470,713700,184,4,3.4133918322367123
2471,210000,57,0,2.534945943790705
2472,135000,45,0,3.01102797197858
2473,215000,70,2,2.326402454821793
2474,750000,190,2,2.326402454821793
2475,135000,45,0,3.01102797197858
2476,480000,120,2,3.8829398193223117
2477,219000,55,3,2.326402454821793
2478,650000,220,0,3.8829398193223117
2479,310000,113,4,2.6206704038886683
2480,330000,87,3,2.923542182699003
2481,850000,172,2,2.326402454821793
2482,135000,45,0,3.01102797197858
2483,470000,160,1,3.3054993590538073
2484,135000,45,0,3.4133918322367123
2485,389000,84,5,2.326402454821793
2486,280000,92,1,2.853024016213637
2487,135000,45,0,3.4133918322367123
2488,489900,164,5,2.326402454821793
2489,600000,114,3,2.326402454821793
2490,438600,116,1,2.5947871973834307
2491,320000,78,4,3.3054993590538073
2492,260000,48,4,3.01102797197858
2493,300000,85,10,3.8829398193223117
2494,225000,74,3,3.4133918322367123
2495,245000,105,4,3.4133918322367123
2496,270000,63,7,3.4133918322367123
2497,249900,93,4,2.784381408889326
2498,280000,64,6,3.4133918322367123
2499,377000,115,1,2.2533442317032812
2500,795000,116,8,3.4133918322367123
2501,210000,68,3,2.5947871973834307
2502,320000,110,1,3.4133918322367123
2503,470000,110,5,2.5172387744770863
2504,235000,78,3,2.784381408889326
2505,360000,95,3,3.8829398193223117
2506,350000,98,0,3.4133918322367123
2507,984000,164,5,3.4133918322367123
2508,265000,84,1,2.853024016213637
2509,240000,73,1,3.4133918322367123
2510,70000,36,-1,3.01102797197858
2511,330000,84,0,3.4133918322367123
2512,268000,59,1,2.2533442317032812
2513,289000,81,3,3.4133918322367123
2514,280000,84,1,2.853024016213637
2515,245000,70,1,3.4133918322367123
2516,192000,55,2,2.326402454821793
2517,185000,54,3,2.320570769957847
2518,175000,51,3,2.320570769957847
2519,130000,40,3,3.4133918322367123
2520,270000,38,7,3.4133918322367123
2521,224400,70,1,2.853024016213637
2522,180000,50,0,3.4133918322367123
2523,163000,31,2,2.923542182699003
2524,300000,80,6,3.4133918322367123
2525,249000,91,6,3.3054993590538073
2526,220000,68,4,3.4133918322367123
2527,400000,100,0,3.4133918322367123
2528,204500,63,3,1.963676594441161
2529,252000,70,5,3.4133918322367123
2530,286500,75,2,1.9138565937883534
2531,331500,85,2,1.8545878532089057
2532,485678,128,3,1.8545878532089057
2533,400000,208,4,1.5488422161721425
2534,286000,75,2,1.9138565937883534
2535,680000,130,4,2.923542182699003
2536,220000,67,4,3.4133918322367123
2537,415000,105,2,3.4133918322367123
2538,150000,65,-1,3.4133918322367123
2539,227000,78,5,1.4619728006690051
2540,380000,98,1,1.9138565937883534
2541,660000,172,4,1.9138565937883534
2542,280000,94,2,2.698707855040707
2543,398000,146,2,1.4917055342867598
2544,320000,82,2,1.367245700987994
2545,239000,81,5,1.5488422161721425
2546,235000,91,1,2.588160733675752
2547,650000,160,0,2.527794181801474
2548,270000,108,5,2.6206704038886683
2549,330000,82,0,3.4133918322367123
2550,290000,211,4,3.4133918322367123
2551,350000,93,0,3.4133918322367123
2552,350000,84,1,2.2533442317032812
2553,385000,69,5,2.326402454821793
2554,367500,56,4,1.5488422161721425
2555,360000,110,4,2.698707855040707
2556,375000,99,5,2.698707855040707
2557,360000,72,1,1.9138565937883534
2558,148000,74,4,1.5870496099695384
2559,195000,127,1,3.4133918322367123
2560,165000,31,3,2.5172387744770863
2561,150000,50,0,3.0192254772435736
2562,280000,79,2,3.4133918322367123
2563,350000,79,2,2.2533442317032812
2564,230000,64,2,2.5172387744770863
2565,157000,43,1,1.9739752822992167
2566,195000,80,1,2.534945943790705
2567,160000,63,11,2.534945943790705
2568,909000,202,7,1.367245700987994
2569,725400,108,4,1.367245700987994
2570,796500,177,3,1.367245700987994
2571,877500,192,7,1.367245700987994
2572,1550000,214,4,1.367245700987994
2573,900000,180,1,1.367245700987994
2574,625920,153,2,1.367245700987994
2575,400000,204,5,2.527794181801474
2576,650000,160,2,2.326402454821793
2577,430000,205,5,2.2533442317032812
2578,220000,67,4,3.4133918322367123
2579,295000,123,2,2.326402454821793
2580,800000,172,2,2.326402454821793
2581,680000,157,1,1.9739752822992167
2582,437400,162,5,1.9138565937883534
2583,195000,97,7,2.698707855040707
2584,63000,28,-1,1.4619728006690051
2585,240000,68,2,1.6534884369126457
2586,198000,80,1,1.367245700987994
2587,402800,106,1,2.534945943790705
2588,370000,115,1,2.2533442317032812
2589,315000,96,1,2.853024016213637
2590,208000,77,1,2.588160733675752
2591,399000,104,2,2.853024016213637
2592,520000,150,3,2.784381408889326
2593,179900,65,7,3.3054993590538073
2594,280000,90,5,3.3054993590538073
2595,299999,150,4,2.698707855040707
2596,267000,95,7,2.534945943790705
2597,189000,69,1,1.9138565937883534
2598,360000,72,1,1.9138565937883534
2599,725400,186,4,1.5488422161721425
2600,495000,123,5,2.326402454821793
2601,159000,43,5,3.4133918322367123
2602,280000,62,5,2.2533442317032812
2603,520000,65,2,3.4133918322367123
2604,320000,105,3,1.5870496099695384
2605,458000,115,6,3.4133918322367123
2606,180000,61,3,2.534945943790705
2607,682500,176,4,1.5870496099695384
2608,1080000,180,1,1.5870496099695384
2609,375000,90,5,2.698707855040707
2610,235000,83,4,1.367245700987994
2611,375000,140,5,1.9138565937883534
2612,139000,51,2,1.9138565937883534
2613,140000,37,0,1.9138565937883534
2614,160000,60,4,1.9138565937883534
2615,250000,104,0,2.085138281991051
2616,285000,60,1,2.2533442317032812
2617,195000,56,4,1.4619728006690051
2618,390000,78,2,2.534945943790705
2619,365000,73,1,2.534945943790705
2620,370000,82,7,1.4619728006690051
2621,295000,100,0,2.698707855040707
2622,298000,95,0,1.9138565937883534
2623,146000,52,0,1.5488422161721425
2624,320000,79,4,2.534945943790705
2625,262000,75,2,2.698707855040707
2626,299937,91,1,1.8545878532089057
2627,367500,105,4,1.5488422161721425
2628,320000,87,2,1.9138565937883534
2629,273000,91,2,1.8545878532089057
2630,387200,121,1,2.534945943790705
2631,240000,73,5,2.534945943790705
2632,84000,30,7,2.698707855040707
2633,140000,46,-1,1.6534884369126457
2634,365000,98,2,1.367245700987994
2635,850000,232,1,1.4917055342867598
2636,258625,103,4,1.367245700987994
2637,144900,64,3,1.9739752822992167
2638,510000,174,2,1.9138565937883534
2639,205000,82,5,1.4619728006690051
2640,186000,76,0,1.367245700987994
2641,54000,19,0,1.8545878532089057
2642,349000,131,1,1.6534884369126457
2643,290000,111,0,1.367245700987994
2644,300000,86,2,1.367245700987994
2645,199000,58,5,1.9138565937883534
2646,222000,89,4,1.9138565937883534
2647,216850,87,2,2.534945943790705
2648,474000,120,4,1.9138565937883534
2649,203900,58,2,1.9138565937883534
2650,995000,210,8,2.085138281991051
2651,649100,154,6,2.085138281991051
2652,1100000,213,9,2.085138281991051
2653,654500,163,4,2.085138281991051
2654,930000,210,7,2.085138281991051
2655,662000,151,8,2.085138281991051
2656,678000,163,6,2.085138281991051
2657,339000,138,4,2.534945943790705
2658,369000,82,7,1.4619728006690051
2659,385000,128,3,1.9739752822992167
2660,240335,75,3,1.8545878532089057
2661,490000,154,4,2.698707855040707
2662,309000,90,2,1.367245700987994
2663,355000,101,1,1.9138565937883534
2664,320000,105,3,1.4619728006690051
2665,220000,55,1,1.9138565937883534
2666,218240,62,3,1.8545878532089057
2667,177000,50,0,2.698707855040707
2668,157500,45,3,2.534945943790705
2669,233000,65,2,2.698707855040707
2670,227000,68,0,1.4619728006690051
2671,75000,37,0,1.367245700987994
2672,640000,167,6,2.1679161804959586
2673,217500,75,4,1.8545878532089057
2674,250000,79,5,2.698707855040707
2675,146000,52,0,1.367245700987994
2676,730000,169,9,2.085138281991051
2677,118000,55,0,1.367245700987994
2678,558600,140,2,2.085138281991051
2679,590500,141,5,2.085138281991051
2680,632500,161,3,2.085138281991051
2681,705000,163,8,2.085138281991051
2682,577000,140,4,2.085138281991051
2683,795000,185,6,2.085138281991051
2684,399000,170,4,1.367245700987994
2685,255000,85,3,1.367245700987994
2686,211120,75,5,2.698707855040707
2687,80000,44,-1,2.534945943790705
2688,612000,170,7,2.698707855040707
2689,279000,116,3,2.1679161804959586
2690,507192,121,1,1.9138565937883534
2691,551418,131,1,1.9138565937883534
2692,168000,71,4,1.8545878532089057
2693,136000,47,6,2.698707855040707
2694,237000,73,3,1.9138565937883534
2695,166000,60,4,1.9739752822992167
2696,213500,61,4,2.534945943790705
2697,130000,53,0,1.9138565937883534
2698,270000,90,4,1.9138565937883534
2699,264000,88,4,1.5488422161721425
2700,140000,30,1,2.534945943790705
2701,299000,86,5,1.6534884369126457
2702,279990,74,2,1.367245700987994
2703,209000,60,5,1.8545878532089057
2704,157000,54,4,1.4917055342867598
2705,306000,67,3,1.367245700987994
2706,360000,72,1,1.9138565937883534
2707,321789,81,3,1.367245700987994
2708,299340,107,0,2.698707855040707
2709,295000,60,3,1.367245700987994
2710,236800,74,0,1.367245700987994
2711,250000,67,5,1.367245700987994
2712,1380000,230,7,1.367245700987994
2713,858000,143,6,1.367245700987994
2714,199000,50,1,1.367245700987994
2715,330000,106,3,1.4619728006690051
2716,279000,88,2,1.0424166291640924
2717,375000,100,5,2.698707855040707
2718,149900,46,1,1.9138565937883534
2719,298000,95,0,1.9138565937883534
2720,252000,70,0,1.5870496099695384
2721,185000,75,3,1.9138565937883534
2722,282000,93,2,1.9138565937883534
2723,296000,54,3,1.0424166291640924
2724,286000,98,4,1.5488422161721425
2725,370000,105,3,2.534945943790705
2726,180000,61,4,2.698707855040707
2727,199000,76,4,1.367245700987994
2728,227500,91,-1,2.698707855040707
2729,295000,100,4,1.4619728006690051
2730,297600,96,1,1.8545878532089057
2731,439900,150,1,1.367245700987994
2732,250000,84,3,1.9138565937883534
2733,458888,121,3,1.9739752822992167
2734,463144,122,3,1.9739752822992167
2735,546402,144,1,1.9739752822992167
2736,371260,98,2,1.9739752822992167
2737,596638,157,4,1.9739752822992167
2738,518776,137,3,1.9739752822992167
2739,465044,122,3,1.9739752822992167
2740,560000,171,4,1.9138565937883534
2741,73000,24,-1,1.367245700987994
2742,256500,95,5,2.534945943790705
2743,227500,91,0,2.698707855040707
2744,180000,61,3,2.534945943790705
2745,550000,168,1,1.9138565937883534
2746,260000,64,4,2.698707855040707
2747,375000,100,5,2.698707855040707
2748,260000,102,0,1.5870496099695384
2749,229780,87,5,2.534945943790705
2750,216469,92,5,2.534945943790705
2751,225080,90,1,2.534945943790705
2752,209900,58,2,1.9739752822992167
2753,500000,143,4,1.9138565937883534
2754,242000,73,5,2.698707855040707
2755,250000,104,5,1.4917055342867598
2756,124000,62,-1,2.698707855040707
2757,350000,102,2,1.9138565937883534
2758,299000,115,1,1.367245700987994
2759,296000,95,5,1.367245700987994
2760,476000,119,6,1.8545878532089057
2761,500000,122,3,1.9138565937883534
2762,204000,125,3,2.698707855040707
2763,484000,165,6,1.9138565937883534
2764,299500,155,4,2.698707855040707
2765,225000,79,4,2.698707855040707
2766,435000,112,0,1.9138565937883534
2767,250000,87,1,1.9138565937883534
2768,222000,89,4,1.9138565937883534
2769,299900,115,1,1.8545878532089057
2770,236800,74,0,1.367245700987994
2771,499244,131,1,1.9739752822992167
2772,300000,80,4,2.698707855040707
2773,402000,134,3,2.534945943790705
2774,207200,81,0,1.367245700987994
2775,204000,68,1,2.534945943790705
2776,200000,100,0,1.4619728006690051
2777,144000,35,0,1.8545878532089057
2778,201000,67,5,1.6534884369126457
2779,230000,85,1,1.9138565937883534
2780,299000,97,1,1.367245700987994
2781,700000,168,4,1.9739752822992167
2782,299000,97,1,1.9138565937883534
2783,195000,88,2,1.9138565937883534
2784,250000,94,0,2.698707855040707
2785,260000,96,0,1.367245700987994
2786,286000,99,4,1.5488422161721425
2787,320000,96,2,1.9138565937883534
2788,130000,65,1,1.9138565937883534
2789,250000,73,3,1.5488422161721425
2790,255000,85,3,1.367245700987994
2791,135000,36,3,1.9138565937883534
2792,309000,70,3,2.1679161804959586
2793,138011,68,0,2.534945943790705
2794,620000,192,4,1.367245700987994
2795,242000,85,4,1.367245700987994
2796,350000,140,6,2.534945943790705
2797,180000,62,4,2.534945943790705
2798,355000,142,6,1.5488422161721425
2799,344900,102,2,1.9138565937883534
2800,290000,91,6,1.9426883055731563
2801,380000,110,3,1.367245700987994
2802,270000,83,2,1.9138565937883534
2803,126000,36,2,2.534945943790705
2804,275000,80,1,2.534945943790705
2805,264000,88,4,1.367245700987994
2806,149000,54,18,2.698707855040707
2807,165000,46,1,1.367245700987994
2808,385000,119,1,1.4619728006690051
2809,1080000,180,1,1.7344789751532068
2810,370000,100,5,1.9138565937883534
2811,387000,103,4,1.5488422161721425
2812,500000,142,1,1.8545878532089057
2813,306000,67,2,1.367245700987994
2814,135000,36,3,1.9138565937883534
2815,203280,68,1,1.4917055342867598
2816,157500,45,1,1.5488422161721425
2817,140000,40,2,1.5488422161721425
2818,233000,74,1,2.698707855040707
2819,135000,37,1,1.367245700987994
2820,129900,54,-1,1.0424166291640924
2821,168700,70,4,2.534945943790705
2822,230000,77,7,2.698707855040707
2823,189000,75,3,1.9138565937883534
2824,575000,201,1,1.8545878532089057
2825,250000,39,1,1.9138565937883534
2826,295000,60,3,1.367245700987994
2827,130000,43,0,1.367245700987994
2828,189000,75,3,1.9138565937883534
2829,204000,58,2,1.9138565937883534
2830,340000,85,2,2.698707855040707
2831,209000,76,4,2.698707855040707
2832,371700,90,2,1.367245700987994
2833,209900,64,2,1.367245700987994
2834,290000,90,2,2.534945943790705
2835,455000,130,2,1.9138565937883534
2836,184000,57,0,1.9739752822992167
2837,170000,91,0,2.698707855040707
2838,184000,62,0,1.9138565937883534
2839,170000,60,2,1.4917055342867598
2840,355000,86,2,2.085138281991051
2841,99000,35,0,2.698707855040707
2842,580000,93,3,1.5488422161721425
2843,421740,142,5,1.0424166291640924
2844,346500,99,4,1.5488422161721425
2845,625923,153,2,1.367245700987994
2846,97000,39,-1,1.367245700987994
2847,535920,131,2,1.367245700987994
2848,850000,208,6,1.367245700987994
2849,505000,164,2,1.9138565937883534
2850,1055000,175,1,1.367245700987994
2851,367000,103,4,1.5488422161721425
2852,167000,53,5,1.5488422161721425
2853,167000,51,5,1.5488422161721425
2854,370000,82,7,1.6534884369126457
2855,230000,70,5,2.698707855040707
2856,430000,123,4,1.4619728006690051
2857,325000,102,6,2.698707855040707
2858,410000,161,5,2.698707855040707
2859,215000,71,3,1.9138565937883534
2860,170000,51,6,1.9426883055731563
2861,360000,90,1,1.9138565937883534
2862,249000,72,4,2.1679161804959586
2863,540000,150,4,1.367245700987994
2864,219900,82,4,1.9138565937883534
2865,400000,69,1,1.9138565937883534
2866,360000,90,1,1.9138565937883534
2867,240000,84,2,2.698707855040707
2868,213500,61,4,2.534945943790705
2869,307000,76,3,1.367245700987994
2870,360500,103,4,1.5488422161721425
2871,410000,122,3,1.6534884369126457
2872,220000,55,1,1.9739752822992167
2873,90000,30,-1,1.4619728006690051
2874,205000,49,3,1.9138565937883534
2875,395000,176,4,2.698707855040707
2876,410000,106,2,1.9138565937883534
2877,450000,108,1,1.367245700987994
2878,110000,33,0,1.9138565937883534
2879,348000,95,3,1.9138565937883534
2880,274000,74,2,1.9138565937883534
2881,310000,82,2,1.367245700987994
2882,128000,45,3,2.534945943790705
2883,130000,65,1,1.5870496099695384
2884,150000,66,-1,1.367245700987994
2885,680000,170,0,1.5488422161721425
2886,408000,102,2,1.5488422161721425
2887,248000,82,3,1.367245700987994
2888,568000,142,1,1.5488422161721425
2889,415000,125,3,1.9739752822992167
2890,136000,45,4,1.9138565937883534
2891,68000,21,-1,2.1679161804959586
2892,170000,62,0,2.534945943790705
2893,325000,114,1,1.367245700987994
2894,150000,60,0,1.367245700987994
2895,349000,60,3,1.367245700987994
2896,525000,152,6,1.9739752822992167
2897,410000,122,3,1.9739752822992167
2898,95000,24,1,2.085138281991051
2899,299000,115,1,1.8545878532089057
2900,415000,150,3,1.9138565937883534
2901,264000,88,4,1.5488422161721425
2902,797000,182,3,1.367245700987994
2903,217500,75,4,2.698707855040707
2904,264000,91,1,2.698707855040707
2905,195000,97,7,2.698707855040707
2906,141000,35,0,1.9138565937883534
2907,129000,33,2,1.367245700987994
2908,367500,103,4,1.5488422161721425
2909,240000,95,3,1.9138565937883534
2910,350000,81,4,1.9739752822992167
2911,209900,64,2,1.4619728006690051
2912,210000,66,0,1.9739752822992167
2913,282100,91,1,2.534945943790705
2914,198400,62,2,2.534945943790705
2915,180000,62,3,1.9138565937883534
2916,170000,61,2,2.1679161804959586
2917,270000,80,5,1.9138565937883534
2918,84000,25,3,2.698707855040707
2919,275000,53,2,1.9739752822992167
2920,367500,103,4,1.5488422161721425
2921,670000,167,6,2.085138281991051
2922,367200,112,2,2.698707855040707
2923,430000,123,4,1.4619728006690051
2924,900000,150,7,1.367245700987994
2925,228000,76,0,2.534945943790705
2926,310000,112,3,2.534945943790705
2927,570000,201,8,2.534945943790705
2928,221320,60,3,1.367245700987994
2929,364100,92,4,1.9138565937883534
2930,693000,176,4,1.9138565937883534
2931,299000,85,1,1.6534884369126457
2932,315000,75,3,1.8545878532089057
2933,460000,147,2,1.4619728006690051
2934,510000,164,2,1.9138565937883534
2935,304000,127,7,2.698707855040707
2936,1000000,115,1,1.9138565937883534
2937,390000,98,1,1.9138565937883534
2938,410000,132,1,1.367245700987994
2939,275000,53,2,1.9138565937883534
2940,239000,67,5,2.1679161804959586
2941,306702,92,1,2.698707855040707
2942,272448,82,2,2.698707855040707
2943,306702,92,2,2.698707855040707
2944,1000000,115,1,1.9138565937883534
2945,620000,221,3,1.5870496099695384
2946,481200,120,3,1.367245700987994
2947,230000,85,1,2.534945943790705
2948,204000,58,2,1.9138565937883534
2949,228000,76,1,2.698707855040707
2950,213000,71,2,2.698707855040707
2951,160832,50,0,2.698707855040707
2952,421184,132,7,2.698707855040707
2953,286000,106,3,1.9138565937883534
2954,240000,78,2,1.7344789751532068
2955,339500,97,6,1.5488422161721425
2956,315000,102,6,2.698707855040707
2957,340000,96,4,1.9739752822992167
2958,650000,130,5,1.9138565937883534
2959,310000,118,2,1.367245700987994
2960,240000,67,2,1.6534884369126457
2961,237000,74,3,2.534945943790705
2962,216300,72,1,2.698707855040707
2963,360000,90,1,1.9138565937883534
2964,255349,79,2,2.698707855040707
2965,560000,194,4,1.367245700987994
2966,272000,95,4,1.367245700987994
2967,380000,109,3,1.367245700987994
2968,135000,41,2,1.367245700987994
2969,189900,74,1,2.534945943790705
2970,180000,56,1,1.9138565937883534
2971,460000,166,5,1.5488422161721425
2972,385000,78,1,1.367245700987994
2973,176000,55,0,1.5488422161721425
2974,360500,56,4,1.8545878532089057
2975,267000,95,7,2.534945943790705
2976,380000,105,2,1.9739752822992167
2977,145000,33,5,2.085138281991051
2978,173000,55,2,1.4619728006690051
2979,269000,67,6,1.9138565937883534
2980,95000,22,0,1.9739752822992167
2981,250000,104,0,1.9739752822992167
2982,434000,99,6,1.6534884369126457
2983,255000,93,3,1.367245700987994
2984,99000,27,0,1.367245700987994
2985,236800,74,0,1.367245700987994
2986,97000,39,-1,1.367245700987994
2987,205900,71,1,2.698707855040707
2988,220400,76,2,2.698707855040707
2989,212000,53,5,1.9138565937883534
2990,315000,75,0,1.8545878532089057
2991,310000,54,1,1.9138565937883534
2992,155000,53,1,1.8545878532089057
2993,380000,101,2,2.085138281991051
2994,250000,75,4,1.367245700987994
2995,400000,123,4,1.4619728006690051
2996,360000,92,2,1.9739752822992167
2997,360000,72,1,1.9138565937883534
2998,214500,58,2,1.9138565937883534
2999,260000,80,1,1.367245700987994
3000,349000,60,3,1.0424166291640924
3001,260000,60,0,1.4619728006690051
3002,180500,67,0,2.698707855040707
3003,295000,54,3,1.367245700987994
3004,699000,189,6,1.9739752822992167
3005,550000,207,5,1.9138565937883534
3006,200000,52,4,1.0424166291640924
3007,93540,31,0,2.534945943790705
3008,202160,69,0,2.534945943790705
3009,203280,68,1,2.534945943790705
3010,1265000,230,2,1.367245700987994
3011,205000,58,0,1.8545878532089057
3012,240000,79,5,2.698707855040707
3013,216360,72,3,2.534945943790705
3014,320000,86,3,1.9138565937883534
3015,91900,31,0,2.534945943790705
3016,219690,73,3,2.534945943790705
3017,319000,60,3,1.367245700987994
3018,380000,109,3,1.367245700987994
3019,385000,96,3,1.9138565937883534
3020,315000,70,1,2.698707855040707
3021,238500,53,6,2.698707855040707
3022,170000,51,2,1.9739752822992167
3023,725400,186,4,1.367245700987994
3024,300000,108,2,1.367245700987994
3025,204000,58,2,1.367245700987994
3026,215000,59,4,1.9739752822992167
3027,524000,131,2,1.367245700987994
3028,245000,85,4,1.367245700987994
3029,202163,69,0,2.534945943790705
3030,612000,153,2,1.367245700987994
3031,160000,66,-1,1.367245700987994
3032,354000,86,3,1.9138565937883534
3033,150000,66,-1,1.367245700987994
3034,140000,52,7,2.085138281991051
3035,260000,73,4,1.5488422161721425
3036,204000,58,2,1.9138565937883534
3037,1000000,118,1,1.9138565937883534
3038,300000,110,1,1.8545878532089057
3039,230000,84,6,1.8545878532089057
3040,245000,86,3,2.698707855040707
3041,560000,140,2,1.8545878532089057
3042,280000,74,0,1.367245700987994
3043,230000,69,0,1.9138565937883534
3044,170000,50,0,1.6534884369126457
3045,216360,72,3,2.534945943790705
3046,203280,69,1,2.534945943790705
3047,198000,80,1,1.367245700987994
