index,idnekretnine,Tip_nekretnine,Tip_ponude,Cena,Cena_kvadrat,Kvadratura,Sprat,Spratnost,Uknjizeno,Grejanje,Ukupan broj soba,Namestenost,Broj kupatila,Tip gradnje,Stanje objekta,Grad,Deo grada,MikroLokacija,Površina placa,Parking,Lift,Link,Distance
2974,639338,Stanovi,Prodaja,170000,2.742,62,0,4,0,Centralno,2.5,,2.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Južni bulevar,,0,0,https://sasomange.rs//p/132947187/vracar-juzni-bulevar-gospodara-vucica,2.534945943790705
2975,639340,Stanovi,Prodaja,325000,2.851,114,1,3,1,Etažno,4.0,,2.0,Starogradnja,Lux,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/132965100/vracar-hram-svetog-save-4,1.367245700987994
2976,639342,Stanovi,Prodaja,150000,2.5,60,0,4,0,TA peć,2.0,,,,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/132963895/vracar-hram-sv-save-nebojsina,1.367245700987994
2977,639344,Stanovi,Prodaja,349000,5.817,60,3,,1,,2.0,,1.0,,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/125981207/vracar-nebojsina-54m2-odlican,1.367245700987994
2978,639345,Stanovi,Prodaja,143500,3.5,41,2,5,0,Etažno,1.0,,1.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Gospodara Vučića,,1,1,https://sasomange.rs//p/141025486/novogradnja-na-vracaru-jednosoban-stan,
2979,639346,Stanovi,Prodaja,525000,3.454,152,6,6,1,,4.0,,3.0,Novogradnja,Lux,Beograd,Vračar, Krunska,,1,1,https://sasomange.rs//p/137902175/kod-tasmajdana-svetozara-markovica-lux,1.9739752822992167
2980,639347,Stanovi,Prodaja,189000,3.5,54,2,5,1,Etažno,2.0,,1.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Gospodara Vučića,,0,1,https://sasomange.rs//p/141025492/dvosoban-stan-u-novogradnji-na,
2981,639348,Stanovi,Prodaja,410000,3.361,122,3,5,1,Centralno,4.0,,1.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Krunska,,0,0,https://sasomange.rs//p/141110673/vracar-krunska-salonac-id-54531,1.9739752822992167
2982,639349,Stanovi,Prodaja,205000,3.534,58,0,5,1,Centralno sa kalorimetrom,2.5,,1.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Gospodara Vučića,,0,1,https://sasomange.rs//p/139129112/dvoiposoban-stan-na-vracaru-gospodara,
2983,639350,Stanovi,Prodaja,95000,3.958,24,1,4,1,TA peć,1.0,,1.0,Starogradnja,,Beograd,Vračar, Bulevar kralja Aleksandra,,0,0,https://sasomange.rs//p/124509183/vracar-bulevar-kralja-aleksandra,2.085138281991051
2984,639351,Stanovi,Prodaja,299000,2.6,115,1,3,1,TA peć,4.0,,2.0,Starogradnja,Lux,Beograd,Vračar, Čubura,,0,0,https://sasomange.rs//p/121218573/vracar-lux-salonski-stan-id,1.8545878532089057
2985,639352,Stanovi,Prodaja,415000,2.767,150,3,3,1,,5.0,,1.0,Starogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/134092102/vracar-kalenic-150m2-t-415000e,1.9138565937883534
2986,639354,Stanovi,Prodaja,264000,3.0,88,4,6,1,,3.0,,1.0,Starogradnja,,Beograd,Vračar, Neimar,,0,0,https://sasomange.rs//p/136560995/vracar-neimar-88-plus-gar,1.5488422161721425
2987,639355,Stanovi,Prodaja,797000,4.379,182,3,4,1,,4.0,,1.0,Novogradnja,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/139342703/vracar-vracar-hram-182m2-t,1.367245700987994
2988,639356,Stanovi,Prodaja,217500,2.9,75,4,4,1,,3.0,,1.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/139342667/vracar-75m2-iv-cg-uknj,2.698707855040707
2989,639357,Stanovi,Prodaja,264000,2.901,91,1,4,1,,4.0,,1.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/139342669/vracar-91m2-i-cg-uknj,2.698707855040707
2990,639359,Stanovi,Prodaja,195000,2.01,97,7,7,1,Centralno,4.0,,2.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/124455846/vracar-crveni-krst-vojislava-ilica,2.698707855040707
2991,639360,Stanovi,Prodaja,141000,4.029,35,0,3,1,Etažno,1.5,,1.0,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/119170895/vracar-cerska-1-5-35m2,1.9138565937883534
2992,639361,Stanovi,Prodaja,129000,3.909,33,2,2,1,TA peć,1.0,,1.0,Starogradnja,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/129884132/hram-patrijarha-varnave-id-119370,1.367245700987994
2993,639362,Stanovi,Prodaja,367500,3.568,103,4,5,0,Centralno,4.5,,,Novogradnja,,Beograd,Vračar, Neimar,,0,1,https://sasomange.rs//p/125964138/vracar-janka-veselinovica-103m2-4,1.5488422161721425
2994,639363,Stanovi,Prodaja,240000,2.526,95,3,4,0,TA peć,3.5,,,Starogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/125964152/vracar-kalenic-pijaca-sredacka-95m2,1.9138565937883534
2995,639364,Stanovi,Prodaja,350000,4.321,81,4,6,0,Centralno,3.5,,,Starogradnja,,Beograd,Vračar, Krunska,,1,1,https://sasomange.rs//p/125964137/vracar-resavska-81m2-3-5,1.9739752822992167
2996,639365,Stanovi,Prodaja,209900,3.28,64,2,6,0,Centralno,2.0,,,Starogradnja,,Beograd,Vračar, Slavija,,1,1,https://sasomange.rs//p/125964139/slavija-kneginje-zorke-64m2-plus,1.4619728006690051
2997,639366,Stanovi,Prodaja,210000,3.182,66,0,4,0,Centralno,2.0,,,Starogradnja,,Beograd,Vračar, Krunska,,0,1,https://sasomange.rs//p/125964181/vracar-krunska-66m2-2-0,1.9739752822992167
2998,639367,Stanovi,Prodaja,282100,3.1,91,1,3,0,,3.0,,,Novogradnja,,Beograd,Vračar, Južni bulevar,,0,0,https://sasomange.rs//p/139294277/vracar-juzni-bulevar-3-0,2.534945943790705
2999,639368,Stanovi,Prodaja,198400,3.2,62,2,3,0,,3.0,,1.0,Novogradnja,,Beograd,Vračar, Južni bulevar,,0,0,https://sasomange.rs//p/139294275/vracar-juzni-bulevar-3-0,2.534945943790705
3000,639369,Stanovi,Prodaja,180000,2.903,62,3,4,1,Centralno,2.5,,1.0,Novogradnja,Lux,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/120326945/vracar-noviji-sredjen-stan-id,1.9138565937883534
3001,639370,Stanovi,Prodaja,170000,2.787,61,2,5,1,TA peć,2.0,,,,,Beograd,Vračar, Pravni fakultet,,0,0,https://sasomange.rs//p/131640743/vracar-pravni-fakultet-beogradska-2,2.1679161804959586
3002,639371,Stanovi,Prodaja,270000,3.375,80,5,,1,,3.0,,2.0,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/121201124/prodaja-stana-vracar-odlican,1.9138565937883534
3003,639372,Stanovi,Prodaja,84000,3.36,25,3,6,1,Centralno,1.0,,1.0,Starogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/137845546/sazonova-crveni-krst-id-42735,2.698707855040707
3004,639373,Stanovi,Prodaja,275000,5.189,53,2,5,0,,2.0,,,Starogradnja,,Beograd,Vračar, Krunska,,0,1,https://sasomange.rs//p/137852788/krunska-smiljaniceva,1.9739752822992167
3005,639374,Stanovi,Prodaja,367500,3.568,103,4,4,1,Centralno,4.5,,2.0,Starogradnja,Lux,Beograd,Vračar, Neimar,,0,1,https://sasomange.rs//p/122715170/ovo-je-stan-koji-trazite,1.5488422161721425
3006,639375,Stanovi,Prodaja,670000,4.012,167,6,6,0,Centralno,5.0,,,Novogradnja,,Beograd,Vračar, Bulevar kralja Aleksandra,,1,1,https://sasomange.rs//p/139316386/vracar-bulevar-kralja-aleksandra-kumanovska,2.085138281991051
3007,639376,Stanovi,Prodaja,367200,3.279,112,2,,0,Centralno,3.0,,,Starogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/139317244/vracar,2.698707855040707
3008,639377,Stanovi,Prodaja,430000,3.496,123,4,,1,Centralno,3.0,,1.0,Novogradnja,Renoviran,Beograd,Vračar, Slavija,,0,1,https://sasomange.rs//p/134071589/fantastican-renoviran-salonac-u-centru,1.4619728006690051
3009,639378,Stanovi,Prodaja,900000,6.0,150,7,8,0,,3.0,,2.0,Novogradnja,,Beograd,Vračar, Hram svetog Save,,0,1,https://sasomange.rs//p/139319534/ekskluzivan-3-0-stan-od,1.367245700987994
3010,639381,Stanovi,Prodaja,228000,3.0,76,0,4,1,Centralno,3.5,,2.0,Novogradnja,,Beograd,Vračar, Južni bulevar,,0,1,https://sasomange.rs//p/135262330/vracar-76m2-pr-cg-id,2.534945943790705
3011,639382,Stanovi,Prodaja,310000,2.768,112,3,3,1,Centralno,3.0,,1.0,Starogradnja,,Beograd,Vračar, Južni bulevar,,0,1,https://sasomange.rs//p/136493627/vardarska-vracar-duplex-112-m2,2.534945943790705
3012,639383,Stanovi,Prodaja,570000,2.836,201,8,8,1,Centralno,3.0,,2.0,Novogradnja,Lux,Beograd,Vračar, Južni bulevar,,1,1,https://sasomange.rs//p/130246225/vracar-penthaus-luksuzna-novogradnja-krovna,2.534945943790705
3013,639385,Stanovi,Prodaja,221320,3.689,60,3,4,1,,2.5,,1.0,Novogradnja,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/131629868/vracar-hram-svetog-save-60m2,1.367245700987994
3014,639386,Stanovi,Prodaja,364100,3.958,92,4,4,0,Centralno,4.0,,2.0,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/124456802/vracar-kalenic-pijaca-novopazarska-92,1.9138565937883534
3015,639387,Stanovi,Prodaja,693000,3.938,176,4,4,0,Centralno,5.0,,2.0,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/124456803/vracar-kalenic-pijaca-novopazarska-176,1.9138565937883534
3016,639388,Stanovi,Prodaja,299000,3.518,85,1,5,1,Centralno,2.5,,1.0,Starogradnja,,Beograd,Vračar, Cvetni trg,,0,1,https://sasomange.rs//p/139269087/2-5-stan-na-vracaru,1.6534884369126457
3017,639389,Stanovi,Prodaja,315000,4.2,75,3,5,0,Centralno,3.0,,,Novogradnja,,Beograd,Vračar, Čubura,,1,1,https://sasomange.rs//p/135224572/cubura,1.8545878532089057
3018,639390,Stanovi,Prodaja,460000,3.129,147,2,4,1,Centralno,4.5,,1.0,Starogradnja,,Beograd,Vračar, Slavija,,0,1,https://sasomange.rs//p/132835726/bircaninova-svetozara-markovica-id-42439,1.4619728006690051
3019,639392,Stanovi,Prodaja,510000,3.11,164,2,5,0,,5.0,,,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/130229382/kalenic-pijaca-maksima-gorkog,1.9138565937883534
3020,639393,Stanovi,Prodaja,304000,2.394,127,7,7,1,Centralno,6.0,,1.0,Starogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/120430579/jovana-rajica-beogradsko-dramsko-pozoriste,2.698707855040707
3021,639394,Stanovi,Prodaja,1000000,8.696,115,1,5,1,,4.0,,1.0,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,1,0,https://sasomange.rs//p/135238447/vracar-kalenic-115m2-3t-1000000e,1.9138565937883534
3022,639395,Stanovi,Prodaja,390000,3.98,98,1,6,1,Centralno,3.5,,2.0,Novogradnja,Renoviran,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/122707253/kalenic-pijaca-98m2-i-cg,1.9138565937883534
3023,639396,Stanovi,Prodaja,410000,3.106,132,1,5,1,Centralno,3.0,,2.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Hram svetog Save,,0,1,https://sasomange.rs//p/122707254/hram-svetog-save-132m2-i,1.367245700987994
3024,639397,Stanovi,Prodaja,275000,5.189,53,2,4,1,,2.0,,1.0,Starogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/139286377/vracar-kalenic-53m2-2t-275000e,1.9138565937883534
3025,639398,Stanovi,Prodaja,239000,3.567,67,5,6,1,Centralno,2.0,,1.0,,,Beograd,Vračar, Pravni fakultet,,0,0,https://sasomange.rs//p/139294015/tasmajdan-2-0-67m2-v,2.1679161804959586
3026,639399,Stanovi,Prodaja,306702,3.334,92,1,3,1,,4.0,,1.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/135238855/vracar-crveni-krst-92-94m2,2.698707855040707
3027,639401,Stanovi,Prodaja,272448,3.323,82,2,3,1,,3.0,,1.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/135238854/vracar-crveni-krst-82-56m2,2.698707855040707
3028,639403,Stanovi,Prodaja,306702,3.334,92,2,3,1,,4.0,,1.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/135238856/vracar-crveni-krst-92-94m2,2.698707855040707
3029,639404,Stanovi,Prodaja,1000000,8.696,115,1,5,1,Centralno,4.0,,3.0,Novogradnja,Lux,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/139219122/vracar-kalenic-novopazarska-115m2,1.9138565937883534
3030,639405,Stanovi,Prodaja,620000,2.805,221,3,4,0,Centralno,6.0,,,Novogradnja,,Beograd,Vračar, SC Vračar,,0,1,https://sasomange.rs//p/130207918/beograd-vracar-ljubostinjska,1.5870496099695384
3031,639406,Stanovi,Prodaja,481200,4.01,120,3,5,1,Centralno,4.0,,2.0,Novogradnja,Lux,Beograd,Vračar, Hram svetog Save,,0,1,https://sasomange.rs//p/134028917/hram-svetog-save-nikolaja-hartviga,1.367245700987994
3032,639407,Stanovi,Prodaja,230000,2.706,85,1,2,0,,3.5,,2.0,Starogradnja,,Beograd,Vračar, Južni bulevar,,0,0,https://sasomange.rs//p/139248746/plus-vracar-sf-15523,2.534945943790705
3033,639408,Stanovi,Prodaja,204000,3.517,58,2,5,0,Centralno,2.0,,,,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/135217246/vracar-kalenic-pijaca-nevesinjska-58m2,1.9138565937883534
3034,639409,Stanovi,Prodaja,228000,3.0,76,1,,0,Centralno,3.5,,2.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/137813147/vracar-sf-15300,2.698707855040707
3035,639410,Stanovi,Prodaja,213000,3.0,71,2,,0,Centralno,3.0,,2.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/137813748/vracar-sf-15301,2.698707855040707
3036,639411,Stanovi,Prodaja,160832,3.2,50,0,7,1,Centralno,2.0,,1.0,Novogradnja,Lux,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/139251450/novogradnja-bez-provizije-za-kupca,2.698707855040707
3037,639412,Stanovi,Prodaja,421184,3.2,132,7,7,1,Centralno,4.0,,2.0,Novogradnja,Lux,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/139251449/novogradnja-bez-provizije-za-kupca,2.698707855040707
3038,639413,Stanovi,Prodaja,286000,2.698,106,3,3,1,TA peć,4.5,,1.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/137811563/na-odlicnoj-lokacji-id-122818,1.9138565937883534
3039,639414,Stanovi,Prodaja,240000,3.077,78,2,4,1,TA peć,3.5,,1.0,Starogradnja,,Beograd,Vračar, Gradić Pejton,,0,0,https://sasomange.rs//p/137811564/odlican-salonac-id-122819,1.7344789751532068
3040,639416,Stanovi,Prodaja,339500,3.5,97,6,9,1,Toplotne pumpe,3.0,,2.0,Novogradnja,,Beograd,Vračar, Neimar,,0,1,https://sasomange.rs//p/132827623/3-0-stan-na-vracaru,1.5488422161721425
3041,639417,Stanovi,Prodaja,315000,3.088,102,6,7,1,,4.0,,1.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,0,https://sasomange.rs//p/135218997/bez-provizije-za-kupca-novogradnja,2.698707855040707
3042,639418,Stanovi,Prodaja,340000,3.542,96,4,6,1,Centralno,3.5,,2.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Krunska,,1,1,https://sasomange.rs//p/139267978/vracar-3-5-sa-parkingom,1.9739752822992167
3043,639419,Stanovi,Prodaja,650000,5.0,130,5,5,0,Centralno,3.0,,2.0,Novogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/134039161/lux-duplex-na-vracaru-sa,1.9138565937883534
3044,639421,Stanovi,Prodaja,310000,2.627,118,2,2,1,Centralno,5.0,,1.0,Starogradnja,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/135180123/stojana-protica-hram-svetog-save,1.367245700987994
3045,639423,Stanovi,Prodaja,240000,3.582,67,2,3,1,TA peć,3.5,,1.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Cvetni trg,,0,0,https://sasomange.rs//p/139135392/cvetni-trg-top-lokacija-top,1.6534884369126457
3046,639424,Stanovi,Prodaja,237000,3.203,74,3,3,1,Centralno,3.0,,1.0,Novogradnja,Lux,Beograd,Vračar, Južni bulevar,,0,0,https://sasomange.rs//p/139135826/vracar-3-0-74m2-id,2.534945943790705
3047,639425,Stanovi,Prodaja,216300,3.0,72,1,7,1,Centralno,3.0,,1.0,Novogradnja,Lux,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/139135529/novogradnja-bez-provizije-za-kupca,2.698707855040707
3048,639426,Stanovi,Prodaja,360000,4.0,90,1,4,1,Etažno,2.0,,1.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/139135539/2-0-stan-kod-kalenic,1.9138565937883534
3049,639427,Stanovi,Prodaja,255349,3.245,79,2,5,0,Toplotne pumpe,3.0,,2.0,Novogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/131578113/novogradnja-u-sazonovoj,2.698707855040707
3050,639429,Stanovi,Prodaja,560000,2.887,194,4,4,1,Centralno,6.0,,3.0,Novogradnja,,Beograd,Vračar, Hram svetog Save,,0,1,https://sasomange.rs//p/119119778/vracar-hram-svetog-save-mutapova,1.367245700987994
3051,639430,Stanovi,Prodaja,272000,2.863,95,4,5,1,Centralno,4.0,,2.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Hram svetog Save,,1,1,https://sasomange.rs//p/131578102/hram-svetog-save-95m2-iv,1.367245700987994
3052,639431,Stanovi,Prodaja,380000,3.486,109,3,7,1,,4.0,,1.0,Starogradnja,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/139226900/vracar-hram-109m2-2l-plus,1.367245700987994
3053,639433,Stanovi,Prodaja,135000,3.293,41,2,4,0,,1.5,,,Starogradnja,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/137795120/beograd-vracar-dubljanska,1.367245700987994
3054,639435,Stanovi,Prodaja,189900,2.566,74,1,7,1,Centralno,2.0,,,Novogradnja,,Beograd,Vračar, Južni bulevar,,0,1,https://sasomange.rs//p/135205911/novogradnja-sa-pogledom-na-park,2.534945943790705
3055,639436,Stanovi,Prodaja,180000,3.214,56,1,2,1,,2.5,,1.0,Starogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/140982188/kalenic-pijaca-56m2-i-eg,1.9138565937883534
3056,639438,Stanovi,Prodaja,460000,2.771,166,5,5,1,,4.0,,,,Lux,Beograd,Vračar, Neimar,,0,0,https://sasomange.rs//p/137200848/izuzetno-luksuzan-cetvorosoban-stan-na,1.5488422161721425
3057,639439,Stanovi,Prodaja,385000,4.936,78,1,4,1,Centralno,3.0,,,,Renoviran,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/137200791/renoviran-trosoban-salonski-kod-hrama,1.367245700987994
3058,639440,Stanovi,Prodaja,176000,3.2,55,0,5,1,,2.0,,,Novogradnja,,Beograd,Vračar, Neimar,,0,0,https://sasomange.rs//p/137200853/odlican-dvosoban-stan-u-novogradnji,1.5488422161721425
3059,639441,Stanovi,Prodaja,360500,6.438,56,4,5,1,Centralno,5.0,,,,,Beograd,Vračar, Čubura,,0,0,https://sasomange.rs//p/137200824/cubura-dupleks-mereno-103kvm,1.8545878532089057
3060,639442,Stanovi,Prodaja,267000,2.811,95,7,7,1,,4.0,,,,Lux,Beograd,Vračar, Južni bulevar,,0,0,https://sasomange.rs//p/137200847/luks-cetvorosoban-dupleks-na-vracaru,2.534945943790705
3061,639443,Stanovi,Prodaja,380000,3.619,105,2,6,1,Centralno,3.5,,1.0,Starogradnja,,Beograd,Vračar, Krunska,,0,1,https://sasomange.rs//p/122602922/vracar-krunska-3-5-105m2,1.9739752822992167
3062,639444,Stanovi,Prodaja,145000,4.394,33,5,5,1,Centralno,1.5,,,Starogradnja,,Beograd,Vračar, Bulevar kralja Aleksandra,,0,1,https://sasomange.rs//p/122602176/brace-nedica-1-5-33,2.085138281991051
3063,639445,Stanovi,Prodaja,173000,3.145,55,2,5,1,TA peć,2.0,,1.0,,,Beograd,Vračar, Slavija,,0,0,https://sasomange.rs//p/130164547/vracar-slavija-2-0-55m2,1.4619728006690051
3064,639447,Stanovi,Prodaja,269000,4.015,67,6,6,0,Centralno,2.0,,1.0,Starogradnja,,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/136408347/lux-vracar-molerova-2-0,1.9138565937883534
3065,639448,Stanovi,Prodaja,95000,4.318,22,0,2,1,TA peć,1.0,,1.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Krunska,,0,0,https://sasomange.rs//p/113168275/vracar-krunski-venac-1-0,1.9739752822992167
3066,639449,Stanovi,Prodaja,250000,2.404,104,0,4,1,Etažno,4.0,,3.0,Starogradnja,,Beograd,Vračar, Krunska,,0,0,https://sasomange.rs//p/120738681/vracar-krunski-venac-kneginje-zorke,1.9739752822992167
3067,639451,Stanovi,Prodaja,434000,4.384,99,6,6,1,Centralno,3.0,,1.0,Starogradnja,Renoviran,Beograd,Vračar, Cvetni trg,,0,1,https://sasomange.rs//p/139132215/cvetni-trg-svetozara-markovica-renoviran,1.6534884369126457
3068,639452,Stanovi,Prodaja,255000,2.742,93,3,3,1,Etažno,3.0,,1.0,Starogradnja,Renoviran,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/137761104/3-0-stan-na-vracaru,1.367245700987994
3069,639453,Stanovi,Prodaja,99000,3.667,27,0,,1,,1.0,,,,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/137200799/retko-u-ponudi-branicevska-1,1.367245700987994
3070,639454,Stanovi,Prodaja,236800,3.2,74,0,7,1,Centralno,3.0,,,,Izvorno stanje,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/125808303/prodaja-stana-kod-hrama-dubljanska,1.367245700987994
3071,639455,Stanovi,Prodaja,97000,2.487,39,-1,4,1,TA peć,1.5,,1.0,Starogradnja,Renoviran,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/140910377/hram-koce-kapetana-renoviran-1,1.367245700987994
3072,639456,Stanovi,Prodaja,205900,2.9,71,1,6,0,Centralno,2.5,,,Novogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/135140567/plus-vracar-sf-14797,2.698707855040707
3073,639457,Stanovi,Prodaja,220400,2.9,76,2,6,0,Centralno,2.5,,,Novogradnja,,Beograd,Vračar, Crveni krst,,0,1,https://sasomange.rs//p/135140568/plus-vracar-sf-14796,2.698707855040707
3074,639458,Stanovi,Prodaja,212000,4.0,53,5,7,1,Centralno,2.0,,1.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/136372092/2-0-vracar-cvetni-trg,1.9138565937883534
3075,639459,Stanovi,Prodaja,315000,4.2,75,0,6,1,Etažno,3.0,,1.0,Novogradnja,Izvorno stanje,Beograd,Vračar, Čubura,,1,1,https://sasomange.rs//p/140784683/trosoban-stan-sa-velikom-terasom,1.8545878532089057
3076,639460,Stanovi,Prodaja,310000,5.741,54,1,1,0,TA peć,2.0,,,,,Beograd,Vračar, Kalenić pijaca,,0,1,https://sasomange.rs//p/131542232/2-0-kalenic-maksima-gorkog,1.9138565937883534
3077,639462,Stanovi,Prodaja,155000,2.925,53,1,3,0,TA peć,2.5,,1.0,Starogradnja,,Beograd,Vračar, Čubura,,0,0,https://sasomange.rs//p/124360132/vracar-cubura-juzni-bulevar-53,1.8545878532089057
3078,639463,Stanovi,Prodaja,380000,3.762,101,2,6,1,Centralno,3.0,,1.0,Starogradnja,Izvorno stanje,Beograd,Vračar, Bulevar kralja Aleksandra,,0,1,https://sasomange.rs//p/122552161/vracar-tasmajdan-resavska-101m2,2.085138281991051
3079,639464,Stanovi,Prodaja,250000,3.333,75,4,5,1,Centralno,3.0,,2.0,Starogradnja,Renoviran,Beograd,Vračar, Hram svetog Save,,0,1,https://sasomange.rs//p/136380388/vracar-hram-salonski-ohridska-id,1.367245700987994
3080,639466,Stanovi,Prodaja,400000,3.252,123,4,6,1,,3.0,,1.0,Starogradnja,,Beograd,Vračar, Slavija,,0,0,https://sasomange.rs//p/135157177/savski-venac-slavija-123m2-l,1.4619728006690051
3081,639468,Stanovi,Prodaja,360000,3.913,92,2,4,1,Centralno,3.0,,1.0,Novogradnja,Renoviran,Beograd,Vračar, Krunska,,0,1,https://sasomange.rs//p/114210398/vracar-kneginje-zorke-salonac-id,1.9739752822992167
3082,639471,Stanovi,Prodaja,360000,5.0,72,1,4,1,TA peć,2.0,,1.0,Starogradnja,Renoviran,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/140933379/kalenic-pijaca-njegoseva-ulica-72m2,1.9138565937883534
3083,639472,Stanovi,Prodaja,214500,3.698,58,2,4,0,Centralno,2.0,,,Starogradnja,,Beograd,Vračar, Kalenić pijaca,,0,0,https://sasomange.rs//p/135118779/lux-dvosoban-salonac-sa-prelepim,1.9138565937883534
3084,639473,Stanovi,Prodaja,260000,3.25,80,1,,0,Centralno,4.0,,2.0,,,Beograd,Vračar, Hram svetog Save,,0,0,https://sasomange.rs//p/140887080/salonac-u-sv-save-retko,1.367245700987994
3085,639474,Stanovi,Prodaja,349000,5.817,60,3,5,1,Podno,2.0,,,,,Beograd,Vračar, Karađorđev park,,0,1,https://sasomange.rs//p/136351560/vracar-karadjordjev-park-sa-garazom,1.0424166291640924
3086,639476,Stanovi,Prodaja,260000,4.333,60,0,6,1,,2.0,,1.0,Starogradnja,,Beograd,Vračar, Slavija,,1,0,https://sasomange.rs//p/132750262/krunski-venac-60m2-vpr-eg,1.4619728006690051
3087,639478,Stanovi,Prodaja,180500,2.694,67,0,5,0,,2.0,,,Starogradnja,,Beograd,Vračar, Crveni krst,,1,1,https://sasomange.rs//p/139069069/crveni-krst-milesevska,2.698707855040707
3088,639479,Stanovi,Prodaja,295000,5.463,54,3,5,1,Centralno,2.0,,1.0,Starogradnja,Lux,Beograd,Vračar, Hram svetog Save,,0,1,https://sasomange.rs//p/136172102/vracar-hram-sv-save-nebojsina,1.367245700987994
3089,639480,Stanovi,Prodaja,699000,3.698,189,6,7,1,Centralno,5.0,,3.0,Novogradnja,Renoviran,Beograd,Vračar, Krunska,,0,1,https://sasomange.rs//p/131527986/vracar-krunski-venac-5-0,1.9739752822992167
